case_id,damage_type,element_id,severity_pct,member_type,zone,n_elements_total,detection_ok,n_false_positives
C_0877,Corrosion,49,65,Inclined_leg,sub2,120,True,2
C_0878,Corrosion,49,70,Inclined_leg,sub2,120,True,2
C_0879,Corrosion,49,75,Inclined_leg,sub2,120,True,2
C_0880,Corrosion,49,80,Inclined_leg,sub2,120,True,2
C_0881,Corrosion,49,85,Inclined_leg,sub2,120,True,2
C_0882,Corrosion,49,90,Inclined_leg,sub2,120,True,2
C_0883,Corrosion,50,5,Brace,sub2,120,True,1
C_0884,Corrosion,50,10,Brace,sub2,120,True,1
C_0885,Corrosion,50,15,Brace,sub2,120,True,1
C_0886,Corrosion,50,20,Brace,sub2,120,True,1
C_0887,Corrosion,50,25,Brace,sub2,120,True,1
C_0888,Corrosion,50,30,Brace,sub2,120,True,1
C_0889,Corrosion,50,35,Brace,sub2,120,True,1
C_0890,Corrosion,50,40,Brace,sub2,120,True,1
C_0891,Corrosion,50,45,Brace,sub2,120,True,1
C_0892,Corrosion,50,50,Brace,sub2,120,True,1
C_0893,Corrosion,50,55,Brace,sub2,120,True,1
C_0894,Corrosion,50,60,Brace,sub2,120,True,1
C_0895,Corrosion,50,65,Brace,sub2,120,True,1
C_0896,Corrosion,50,70,Brace,sub2,120,True,1
C_0897,Corrosion,50,75,Brace,sub2,120,True,1
C_0898,Corrosion,50,80,Brace,sub2,120,True,1
C_0899,Corrosion,50,85,Brace,sub2,120,True,1
C_0900,Corrosion,50,90,Brace,sub2,120,True,1
C_0901,Corrosion,51,5,Brace,sub2,120,True,1
C_0902,Corrosion,51,10,Brace,sub2,120,True,1
C_0903,Corrosion,51,15,Brace,sub2,120,True,1
C_0904,Corrosion,51,20,Brace,sub2,120,True,1
C_0905,Corrosion,51,25,Brace,sub2,120,True,1
C_0906,Corrosion,51,30,Brace,sub2,120,True,1
C_0907,Corrosion,51,35,Brace,sub2,120,True,1
C_0908,Corrosion,51,40,Brace,sub2,120,True,1
C_0909,Corrosion,51,45,Brace,sub2,120,True,1
C_0910,Corrosion,51,50,Brace,sub2,120,True,1
C_0911,Corrosion,51,55,Brace,sub2,120,True,1
C_0912,Corrosion,51,60,Brace,sub2,120,True,1
C_0913,Corrosion,51,65,Brace,sub2,120,True,1
C_0914,Corrosion,51,70,Brace,sub2,120,True,1
C_0915,Corrosion,51,75,Brace,sub2,120,True,1
C_0916,Corrosion,51,80,Brace,sub2,120,True,1
C_0917,Corrosion,51,85,Brace,sub2,120,True,1
C_0918,Corrosion,51,90,Brace,sub2,120,True,1
C_0919,Corrosion,52,5,Brace,sub2,120,True,0
C_0920,Corrosion,52,10,Brace,sub2,120,True,0
C_0921,Corrosion,52,15,Brace,sub2,120,True,0
C_0922,Corrosion,52,20,Brace,sub2,120,True,0
C_0923,Corrosion,52,25,Brace,sub2,120,True,0
C_0924,Corrosion,52,30,Brace,sub2,120,True,0
C_0925,Corrosion,52,35,Brace,sub2,120,True,0
C_0926,Corrosion,52,40,Brace,sub2,120,True,0
C_0927,Corrosion,52,45,Brace,sub2,120,True,0
C_0928,Corrosion,52,50,Brace,sub2,120,True,0
C_0929,Corrosion,52,55,Brace,sub2,120,True,0
C_0930,Corrosion,52,60,Brace,sub2,120,True,0
C_0931,Corrosion,52,65,Brace,sub2,120,True,0
C_0932,Corrosion,52,70,Brace,sub2,120,True,0
C_0933,Corrosion,52,75,Brace,sub2,120,True,0
C_0934,Corrosion,52,80,Brace,sub2,120,True,0
C_0935,Corrosion,52,85,Brace,sub2,120,True,0
C_0936,Corrosion,52,90,Brace,sub2,120,True,0
C_0937,Corrosion,53,5,Brace,sub2,120,True,1
C_0938,Corrosion,53,10,Brace,sub2,120,True,1
C_0939,Corrosion,53,15,Brace,sub2,120,True,1
C_0940,Corrosion,53,20,Brace,sub2,120,True,1
C_0941,Corrosion,53,25,Brace,sub2,120,True,1
C_0942,Corrosion,53,30,Brace,sub2,120,True,1
C_0943,Corrosion,53,35,Brace,sub2,120,True,1
C_0944,Corrosion,53,40,Brace,sub2,120,True,1
C_0945,Corrosion,53,45,Brace,sub2,120,True,1
C_0946,Corrosion,53,50,Brace,sub2,120,True,1
C_0947,Corrosion,53,55,Brace,sub2,120,True,1
C_0948,Corrosion,53,60,Brace,sub2,120,True,1
C_0949,Corrosion,53,65,Brace,sub2,120,True,1
C_0950,Corrosion,53,70,Brace,sub2,120,True,1
C_0951,Corrosion,53,75,Brace,sub2,120,True,1
C_0952,Corrosion,53,80,Brace,sub2,120,True,1
C_0953,Corrosion,53,85,Brace,sub2,120,True,1
C_0954,Corrosion,53,90,Brace,sub2,120,True,1
C_0955,Corrosion,54,5,Inclined_leg,sub2,120,True,2
C_0956,Corrosion,54,10,Inclined_leg,sub2,120,True,2
C_0957,Corrosion,54,15,Inclined_leg,sub2,120,True,2
C_0958,Corrosion,54,20,Inclined_leg,sub2,120,True,2
C_0959,Corrosion,54,25,Inclined_leg,sub2,120,True,2
C_0960,Corrosion,54,30,Inclined_leg,sub2,120,True,2
C_0961,Corrosion,54,35,Inclined_leg,sub2,120,True,2
C_0962,Corrosion,54,40,Inclined_leg,sub2,120,True,2
C_0963,Corrosion,54,45,Inclined_leg,sub2,120,True,2
C_0964,Corrosion,54,50,Inclined_leg,sub2,120,True,2
C_0965,Corrosion,54,55,Inclined_leg,sub2,120,True,2
C_0966,Corrosion,54,60,Inclined_leg,sub2,120,True,2
C_0967,Corrosion,54,65,Inclined_leg,sub2,120,True,2
C_0968,Corrosion,54,70,Inclined_leg,sub2,120,True,2
C_0969,Corrosion,54,75,Inclined_leg,sub2,120,True,2
C_0970,Corrosion,54,80,Inclined_leg,sub2,120,True,2
C_0971,Corrosion,54,85,Inclined_leg,sub2,120,True,2
C_0972,Corrosion,54,90,Inclined_leg,sub2,120,True,2
C_0973,Corrosion,55,5,Brace,sub2,120,True,1
C_0974,Corrosion,55,10,Brace,sub2,120,True,1
C_0975,Corrosion,55,15,Brace,sub2,120,True,1
C_0976,Corrosion,55,20,Brace,sub2,120,True,1
C_0977,Corrosion,55,25,Brace,sub2,120,True,1
C_0978,Corrosion,55,30,Brace,sub2,120,True,1
C_0979,Corrosion,55,35,Brace,sub2,120,True,1
C_0980,Corrosion,55,40,Brace,sub2,120,True,1
C_0981,Corrosion,55,45,Brace,sub2,120,True,1
C_0982,Corrosion,55,50,Brace,sub2,120,True,1
C_0983,Corrosion,55,55,Brace,sub2,120,True,1
C_0984,Corrosion,55,60,Brace,sub2,120,True,1
C_0985,Corrosion,55,65,Brace,sub2,120,True,1
C_0986,Corrosion,55,70,Brace,sub2,120,True,1
C_0987,Corrosion,55,75,Brace,sub2,120,True,1
C_0988,Corrosion,55,80,Brace,sub2,120,True,1
C_0989,Corrosion,55,85,Brace,sub2,120,True,1
C_0990,Corrosion,55,90,Brace,sub2,120,True,1
C_0991,Corrosion,56,5,Brace,sub2,120,True,1
C_0992,Corrosion,56,10,Brace,sub2,120,True,1
C_0993,Corrosion,56,15,Brace,sub2,120,True,1
C_0994,Corrosion,56,20,Brace,sub2,120,True,1
C_0995,Corrosion,56,25,Brace,sub2,120,True,1
C_0996,Corrosion,56,30,Brace,sub2,120,True,1
C_0997,Corrosion,56,35,Brace,sub2,120,True,1
C_0998,Corrosion,56,40,Brace,sub2,120,True,1
C_0999,Corrosion,56,45,Brace,sub2,120,True,1
C_1000,Corrosion,56,50,Brace,sub2,120,True,1
C_1001,Corrosion,56,55,Brace,sub2,120,True,1
C_1002,Corrosion,56,60,Brace,sub2,120,True,1
C_1003,Corrosion,56,65,Brace,sub2,120,True,1
C_1004,Corrosion,56,70,Brace,sub2,120,True,1
C_1005,Corrosion,56,75,Brace,sub2,120,True,1
C_1006,Corrosion,56,80,Brace,sub2,120,True,1
C_1007,Corrosion,56,85,Brace,sub2,120,True,1
C_1008,Corrosion,56,90,Brace,sub2,120,True,1
C_1009,Corrosion,57,5,Brace,sub2,120,True,0
C_1010,Corrosion,57,10,Brace,sub2,120,True,0
C_1011,Corrosion,57,15,Brace,sub2,120,True,0
C_1012,Corrosion,57,20,Brace,sub2,120,True,0
C_1013,Corrosion,57,25,Brace,sub2,120,True,0
C_1014,Corrosion,57,30,Brace,sub2,120,True,0
C_1015,Corrosion,57,35,Brace,sub2,120,True,0
C_1016,Corrosion,57,40,Brace,sub2,120,True,0
C_1017,Corrosion,57,45,Brace,sub2,120,True,0
C_1018,Corrosion,57,50,Brace,sub2,120,True,0
C_1019,Corrosion,57,55,Brace,sub2,120,True,0
C_1020,Corrosion,57,60,Brace,sub2,120,True,0
C_1021,Corrosion,57,65,Brace,sub2,120,True,0
C_1022,Corrosion,57,70,Brace,sub2,120,True,0
C_1023,Corrosion,57,75,Brace,sub2,120,True,0
C_1024,Corrosion,57,80,Brace,sub2,120,True,0
C_1025,Corrosion,57,85,Brace,sub2,120,True,0
C_1026,Corrosion,57,90,Brace,sub2,120,True,0
C_1027,Corrosion,58,5,Brace,sub2,120,True,1
C_1028,Corrosion,58,10,Brace,sub2,120,True,1
C_1029,Corrosion,58,15,Brace,sub2,120,True,1
C_1030,Corrosion,58,20,Brace,sub2,120,True,1
C_1031,Corrosion,58,25,Brace,sub2,120,True,1
C_1032,Corrosion,58,30,Brace,sub2,120,True,1
C_1033,Corrosion,58,35,Brace,sub2,120,True,1
C_1034,Corrosion,58,40,Brace,sub2,120,True,1
C_1035,Corrosion,58,45,Brace,sub2,120,True,1
C_1036,Corrosion,58,50,Brace,sub2,120,True,1
C_1037,Corrosion,58,55,Brace,sub2,120,True,1
C_1038,Corrosion,58,60,Brace,sub2,120,True,1
C_1039,Corrosion,58,65,Brace,sub2,120,True,1
C_1040,Corrosion,58,70,Brace,sub2,120,True,1
C_1041,Corrosion,58,75,Brace,sub2,120,True,1
C_1042,Corrosion,58,80,Brace,sub2,120,True,1
C_1043,Corrosion,58,85,Brace,sub2,120,True,1
C_1044,Corrosion,58,90,Brace,sub2,120,True,1
C_1045,Corrosion,59,5,Inclined_leg,sub2,120,True,2
C_1046,Corrosion,59,10,Inclined_leg,sub2,120,True,2
C_1047,Corrosion,59,15,Inclined_leg,sub2,120,True,2
C_1048,Corrosion,59,20,Inclined_leg,sub2,120,True,2
C_1049,Corrosion,59,25,Inclined_leg,sub2,120,True,2
C_1050,Corrosion,59,30,Inclined_leg,sub2,120,True,2
C_1051,Corrosion,59,35,Inclined_leg,sub2,120,True,2
C_1052,Corrosion,59,40,Inclined_leg,sub2,120,True,2
C_1053,Corrosion,59,45,Inclined_leg,sub2,120,True,2
C_1054,Corrosion,59,50,Inclined_leg,sub2,120,True,2
C_1055,Corrosion,59,55,Inclined_leg,sub2,120,True,2
C_1056,Corrosion,59,60,Inclined_leg,sub2,120,True,2
C_1057,Corrosion,59,65,Inclined_leg,sub2,120,True,2
C_1058,Corrosion,59,70,Inclined_leg,sub2,120,True,2
C_1059,Corrosion,59,75,Inclined_leg,sub2,120,True,2
C_1060,Corrosion,59,80,Inclined_leg,sub2,120,True,2
C_1061,Corrosion,59,85,Inclined_leg,sub2,120,True,2
C_1062,Corrosion,59,90,Inclined_leg,sub2,120,True,2
C_1063,Corrosion,60,5,Brace,sub2,120,True,1
C_1064,Corrosion,60,10,Brace,sub2,120,True,1
C_1065,Corrosion,60,15,Brace,sub2,120,True,1
C_1066,Corrosion,60,20,Brace,sub2,120,True,1
C_1067,Corrosion,60,25,Brace,sub2,120,True,1
C_1068,Corrosion,60,30,Brace,sub2,120,True,1
C_1069,Corrosion,60,35,Brace,sub2,120,True,1
C_1070,Corrosion,60,40,Brace,sub2,120,True,1
C_1071,Corrosion,60,45,Brace,sub2,120,True,1
C_1072,Corrosion,60,50,Brace,sub2,120,True,1
C_1073,Corrosion,60,55,Brace,sub2,120,True,1
C_1074,Corrosion,60,60,Brace,sub2,120,True,1
C_1075,Corrosion,60,65,Brace,sub2,120,True,1
C_1076,Corrosion,60,70,Brace,sub2,120,True,1
C_1077,Corrosion,60,75,Brace,sub2,120,True,1
C_1078,Corrosion,60,80,Brace,sub2,120,True,1
C_1079,Corrosion,60,85,Brace,sub2,120,True,1
C_1080,Corrosion,60,90,Brace,sub2,120,True,1
C_1081,Corrosion,61,5,Brace,sub2,120,True,1
C_1082,Corrosion,61,10,Brace,sub2,120,True,1
C_1083,Corrosion,61,15,Brace,sub2,120,True,1
C_1084,Corrosion,61,20,Brace,sub2,120,True,1
C_1085,Corrosion,61,25,Brace,sub2,120,True,1
C_1086,Corrosion,61,30,Brace,sub2,120,True,1
C_1087,Corrosion,61,35,Brace,sub2,120,True,1
C_1088,Corrosion,61,40,Brace,sub2,120,True,1
C_1089,Corrosion,61,45,Brace,sub2,120,True,1
C_1090,Corrosion,61,50,Brace,sub2,120,True,1
C_1091,Corrosion,61,55,Brace,sub2,120,True,1
C_1092,Corrosion,61,60,Brace,sub2,120,True,1
C_1093,Corrosion,61,65,Brace,sub2,120,True,1
C_1094,Corrosion,61,70,Brace,sub2,120,True,1
C_1095,Corrosion,61,75,Brace,sub2,120,True,1
C_1096,Corrosion,61,80,Brace,sub2,120,True,1
C_1097,Corrosion,61,85,Brace,sub2,120,True,1
C_1098,Corrosion,61,90,Brace,sub2,120,True,1
C_1099,Corrosion,62,5,Brace,sub2,120,True,0
C_1100,Corrosion,62,10,Brace,sub2,120,True,0
C_1101,Corrosion,62,15,Brace,sub2,120,True,0
C_1102,Corrosion,62,20,Brace,sub2,120,True,0
C_1103,Corrosion,62,25,Brace,sub2,120,True,0
C_1104,Corrosion,62,30,Brace,sub2,120,True,0
C_1105,Corrosion,62,35,Brace,sub2,120,True,0
C_1106,Corrosion,62,40,Brace,sub2,120,True,0
C_1107,Corrosion,62,45,Brace,sub2,120,True,0
C_1108,Corrosion,62,50,Brace,sub2,120,True,0
C_1109,Corrosion,62,55,Brace,sub2,120,True,0
C_1110,Corrosion,62,60,Brace,sub2,120,True,0
C_1111,Corrosion,62,65,Brace,sub2,120,True,0
C_1112,Corrosion,62,70,Brace,sub2,120,True,0
C_1113,Corrosion,62,75,Brace,sub2,120,True,0
C_1114,Corrosion,62,80,Brace,sub2,120,True,0
C_1115,Corrosion,62,85,Brace,sub2,120,True,0
C_1116,Corrosion,62,90,Brace,sub2,120,True,0
C_1117,Corrosion,63,5,Brace,sub2,120,True,1
C_1118,Corrosion,63,10,Brace,sub2,120,True,1
C_1119,Corrosion,63,15,Brace,sub2,120,True,1
C_1120,Corrosion,63,20,Brace,sub2,120,True,1
C_1121,Corrosion,63,25,Brace,sub2,120,True,1
C_1122,Corrosion,63,30,Brace,sub2,120,True,1
C_1123,Corrosion,63,35,Brace,sub2,120,True,1
C_1124,Corrosion,63,40,Brace,sub2,120,True,1
C_1125,Corrosion,63,45,Brace,sub2,120,True,1
C_1126,Corrosion,63,50,Brace,sub2,120,True,1
C_1127,Corrosion,63,55,Brace,sub2,120,True,1
C_1128,Corrosion,63,60,Brace,sub2,120,True,1
C_1129,Corrosion,63,65,Brace,sub2,120,True,1
C_1130,Corrosion,63,70,Brace,sub2,120,True,1
C_1131,Corrosion,63,75,Brace,sub2,120,True,1
C_1132,Corrosion,63,80,Brace,sub2,120,True,1
C_1133,Corrosion,63,85,Brace,sub2,120,True,1
C_1134,Corrosion,63,90,Brace,sub2,120,True,1
C_1135,Corrosion,64,5,Inclined_leg,sub2,120,True,2
C_1136,Corrosion,64,10,Inclined_leg,sub2,120,True,2
C_1137,Corrosion,64,15,Inclined_leg,sub2,120,True,2
C_1138,Corrosion,64,20,Inclined_leg,sub2,120,True,2
C_1139,Corrosion,64,25,Inclined_leg,sub2,120,True,2
C_1140,Corrosion,64,30,Inclined_leg,sub2,120,True,2
C_1141,Corrosion,64,35,Inclined_leg,sub2,120,True,2
C_1142,Corrosion,64,40,Inclined_leg,sub2,120,True,2
C_1143,Corrosion,64,45,Inclined_leg,sub2,120,True,2
C_1144,Corrosion,64,50,Inclined_leg,sub2,120,True,2
C_1145,Corrosion,64,55,Inclined_leg,sub2,120,True,2
C_1146,Corrosion,64,60,Inclined_leg,sub2,120,True,2
C_1147,Corrosion,64,65,Inclined_leg,sub2,120,True,2
C_1148,Corrosion,64,70,Inclined_leg,sub2,120,True,2
C_1149,Corrosion,64,75,Inclined_leg,sub2,120,True,2
C_1150,Corrosion,64,80,Inclined_leg,sub2,120,True,2
C_1151,Corrosion,64,85,Inclined_leg,sub2,120,True,2
C_1152,Corrosion,64,90,Inclined_leg,sub2,120,True,2
C_1153,Corrosion,65,5,Brace,sub2,120,True,1
C_1154,Corrosion,65,10,Brace,sub2,120,True,1
C_1155,Corrosion,65,15,Brace,sub2,120,True,1
C_1156,Corrosion,65,20,Brace,sub2,120,True,1
C_1157,Corrosion,65,25,Brace,sub2,120,True,1
C_1158,Corrosion,65,30,Brace,sub2,120,True,1
C_1159,Corrosion,65,35,Brace,sub2,120,True,1
C_1160,Corrosion,65,40,Brace,sub2,120,True,1
C_1161,Corrosion,65,45,Brace,sub2,120,True,1
C_1162,Corrosion,65,50,Brace,sub2,120,True,1
C_1163,Corrosion,65,55,Brace,sub2,120,True,1
C_1164,Corrosion,65,60,Brace,sub2,120,True,1
C_1165,Corrosion,65,65,Brace,sub2,120,True,1
C_1166,Corrosion,65,70,Brace,sub2,120,True,1
C_1167,Corrosion,65,75,Brace,sub2,120,True,1
C_1168,Corrosion,65,80,Brace,sub2,120,True,1
C_1169,Corrosion,65,85,Brace,sub2,120,True,1
C_1170,Corrosion,65,90,Brace,sub2,120,True,1
C_1171,Corrosion,66,5,Brace,sub2,120,True,1
C_1172,Corrosion,66,10,Brace,sub2,120,True,1
C_1173,Corrosion,66,15,Brace,sub2,120,True,1
C_1174,Corrosion,66,20,Brace,sub2,120,True,1
C_1175,Corrosion,66,25,Brace,sub2,120,True,1
C_1176,Corrosion,66,30,Brace,sub2,120,True,1
C_1177,Corrosion,66,35,Brace,sub2,120,True,1
C_1178,Corrosion,66,40,Brace,sub2,120,True,1
C_1179,Corrosion,66,45,Brace,sub2,120,True,1
C_1180,Corrosion,66,50,Brace,sub2,120,True,1
C_1181,Corrosion,66,55,Brace,sub2,120,True,1
C_1182,Corrosion,66,60,Brace,sub2,120,True,1
C_1183,Corrosion,66,65,Brace,sub2,120,True,1
C_1184,Corrosion,66,70,Brace,sub2,120,True,1
C_1185,Corrosion,66,75,Brace,sub2,120,True,1
C_1186,Corrosion,66,80,Brace,sub2,120,True,1
C_1187,Corrosion,66,85,Brace,sub2,120,True,1
C_1188,Corrosion,66,90,Brace,sub2,120,True,1
C_1189,Corrosion,67,5,Brace,sub2,120,True,0
C_1190,Corrosion,67,10,Brace,sub2,120,True,0
C_1191,Corrosion,67,15,Brace,sub2,120,True,0
C_1192,Corrosion,67,20,Brace,sub2,120,True,0
C_1193,Corrosion,67,25,Brace,sub2,120,True,0
C_1194,Corrosion,67,30,Brace,sub2,120,True,0
C_1195,Corrosion,67,35,Brace,sub2,120,True,0
C_1196,Corrosion,67,40,Brace,sub2,120,True,0
C_1197,Corrosion,67,45,Brace,sub2,120,True,0
C_1198,Corrosion,67,50,Brace,sub2,120,True,0
C_1199,Corrosion,67,55,Brace,sub2,120,True,0
C_1200,Corrosion,67,60,Brace,sub2,120,True,0
C_1201,Corrosion,67,65,Brace,sub2,120,True,0
C_1202,Corrosion,67,70,Brace,sub2,120,True,0
C_1203,Corrosion,67,75,Brace,sub2,120,True,0
C_1204,Corrosion,67,80,Brace,sub2,120,True,0
C_1205,Corrosion,67,85,Brace,sub2,120,True,0
C_1206,Corrosion,67,90,Brace,sub2,120,True,0
C_1207,Corrosion,68,5,Brace,sub2,120,True,1
C_1208,Corrosion,68,10,Brace,sub2,120,True,1
C_1209,Corrosion,68,15,Brace,sub2,120,True,1
C_1210,Corrosion,68,20,Brace,sub2,120,True,1
C_1211,Corrosion,68,25,Brace,sub2,120,True,1
C_1212,Corrosion,68,30,Brace,sub2,120,True,1
C_1213,Corrosion,68,35,Brace,sub2,120,True,1
C_1214,Corrosion,68,40,Brace,sub2,120,True,1
C_1215,Corrosion,68,45,Brace,sub2,120,True,1
C_1216,Corrosion,68,50,Brace,sub2,120,True,1
C_1217,Corrosion,68,55,Brace,sub2,120,True,1
C_1218,Corrosion,68,60,Brace,sub2,120,True,1
C_1219,Corrosion,68,65,Brace,sub2,120,True,1
C_1220,Corrosion,68,70,Brace,sub2,120,True,1
C_1221,Corrosion,68,75,Brace,sub2,120,True,1
C_1222,Corrosion,68,80,Brace,sub2,120,True,1
C_1223,Corrosion,68,85,Brace,sub2,120,True,1
C_1224,Corrosion,68,90,Brace,sub2,120,True,1
C_1225,Corrosion,69,5,Beam,sub2,120,False,9
C_1226,Corrosion,69,10,Beam,sub2,120,False,22
C_1227,Corrosion,69,15,Beam,sub2,120,False,30
C_1228,Corrosion,69,20,Beam,sub2,120,False,9
C_1229,Corrosion,69,25,Beam,sub2,120,False,18
C_1230,Corrosion,69,30,Beam,sub2,120,False,8
C_1231,Corrosion,69,35,Beam,sub2,120,False,21
C_1232,Corrosion,69,40,Beam,sub2,120,False,9
C_1233,Corrosion,69,45,Beam,sub2,120,False,5
C_1234,Corrosion,69,50,Beam,sub2,120,False,8
C_1235,Corrosion,69,55,Beam,sub2,120,False,9
C_1236,Corrosion,69,60,Beam,sub2,120,False,9
C_1237,Corrosion,69,65,Beam,sub2,120,False,8
C_1238,Corrosion,69,70,Beam,sub2,120,False,8
C_1239,Corrosion,69,75,Beam,sub2,120,False,26
C_1240,Corrosion,69,80,Beam,sub2,120,False,26
C_1241,Corrosion,69,85,Beam,sub2,120,False,22
C_1242,Corrosion,69,90,Beam,sub2,120,False,19
C_1243,Corrosion,70,5,Beam,sub2,120,False,7
C_1244,Corrosion,70,10,Beam,sub2,120,False,24
C_1245,Corrosion,70,15,Beam,sub2,120,False,3
C_1246,Corrosion,70,20,Beam,sub2,120,False,22
C_1247,Corrosion,70,25,Beam,sub2,120,False,26
C_1248,Corrosion,70,30,Beam,sub2,120,False,7
C_1249,Corrosion,70,35,Beam,sub2,120,False,24
C_1250,Corrosion,70,40,Beam,sub2,120,False,19
C_1251,Corrosion,70,45,Beam,sub2,120,False,22
C_1252,Corrosion,70,50,Beam,sub2,120,False,6
C_1253,Corrosion,70,55,Beam,sub2,120,False,22
C_1254,Corrosion,70,60,Beam,sub2,120,False,8
C_1255,Corrosion,70,65,Beam,sub2,120,False,26
C_1256,Corrosion,70,70,Beam,sub2,120,False,15
C_1257,Corrosion,70,75,Beam,sub2,120,False,26
C_1258,Corrosion,70,80,Beam,sub2,120,False,6
C_1259,Corrosion,70,85,Beam,sub2,120,False,26
C_1260,Corrosion,70,90,Beam,sub2,120,False,8
C_1261,Corrosion,71,5,Beam,sub2,120,False,8
C_1262,Corrosion,71,10,Beam,sub2,120,False,3
C_1263,Corrosion,71,15,Beam,sub2,120,False,3
C_1264,Corrosion,71,20,Beam,sub2,120,False,9
C_1265,Corrosion,71,25,Beam,sub2,120,False,8
C_1266,Corrosion,71,30,Beam,sub2,120,False,21
C_1267,Corrosion,71,35,Beam,sub2,120,False,3
C_1268,Corrosion,71,40,Beam,sub2,120,False,4
C_1269,Corrosion,71,45,Beam,sub2,120,False,5
C_1270,Corrosion,71,50,Beam,sub2,120,False,9
C_1271,Corrosion,71,55,Beam,sub2,120,False,9
C_1272,Corrosion,71,60,Beam,sub2,120,False,4
C_1273,Corrosion,71,65,Beam,sub2,120,False,26
C_1274,Corrosion,71,70,Beam,sub2,120,False,21
C_1275,Corrosion,71,75,Beam,sub2,120,False,8
C_1276,Corrosion,71,80,Beam,sub2,120,False,26
C_1277,Corrosion,71,85,Beam,sub2,120,False,3
C_1278,Corrosion,71,90,Beam,sub2,120,False,8
C_1279,Corrosion,72,5,Beam,sub2,120,False,23
C_1280,Corrosion,72,10,Beam,sub2,120,False,8
C_1281,Corrosion,72,15,Beam,sub2,120,False,16
C_1282,Corrosion,72,20,Beam,sub2,120,False,3
C_1283,Corrosion,72,25,Beam,sub2,120,False,26
C_1284,Corrosion,72,30,Beam,sub2,120,False,22
C_1285,Corrosion,72,35,Beam,sub2,120,False,9
C_1286,Corrosion,72,40,Beam,sub2,120,False,3
C_1287,Corrosion,72,45,Beam,sub2,120,False,26
C_1288,Corrosion,72,50,Beam,sub2,120,False,21
C_1289,Corrosion,72,55,Beam,sub2,120,False,6
C_1290,Corrosion,72,60,Beam,sub2,120,False,14
C_1291,Corrosion,72,65,Beam,sub2,120,False,18
C_1292,Corrosion,72,70,Beam,sub2,120,False,26
C_1293,Corrosion,72,75,Beam,sub2,120,False,26
C_1294,Corrosion,72,80,Beam,sub2,120,False,13
C_1295,Corrosion,72,85,Beam,sub2,120,False,5
C_1296,Corrosion,72,90,Beam,sub2,120,False,11
C_1297,Corrosion,73,5,Brace,sub3,120,True,0
C_1298,Corrosion,73,10,Brace,sub3,120,True,0
C_1299,Corrosion,73,15,Brace,sub3,120,True,0
C_1300,Corrosion,73,20,Brace,sub3,120,True,0
C_1301,Corrosion,73,25,Brace,sub3,120,True,0
C_1302,Corrosion,73,30,Brace,sub3,120,True,0
C_1303,Corrosion,73,35,Brace,sub3,120,True,0
C_1304,Corrosion,73,40,Brace,sub3,120,True,0
C_1305,Corrosion,73,45,Brace,sub3,120,True,0
C_1306,Corrosion,73,50,Brace,sub3,120,True,0
C_1307,Corrosion,73,55,Brace,sub3,120,True,0
C_1308,Corrosion,73,60,Brace,sub3,120,True,0
C_1309,Corrosion,73,65,Brace,sub3,120,True,0
C_1310,Corrosion,73,70,Brace,sub3,120,True,0
C_1311,Corrosion,73,75,Brace,sub3,120,True,0
C_1312,Corrosion,73,80,Brace,sub3,120,True,0
C_1313,Corrosion,73,85,Brace,sub3,120,True,1
C_1314,Corrosion,73,90,Brace,sub3,120,False,6
C_1315,Corrosion,74,5,Brace,sub3,120,True,1
C_1316,Corrosion,74,10,Brace,sub3,120,True,1
C_1317,Corrosion,74,15,Brace,sub3,120,True,1
C_1318,Corrosion,74,20,Brace,sub3,120,True,1
C_1319,Corrosion,74,25,Brace,sub3,120,True,1
C_1320,Corrosion,74,30,Brace,sub3,120,True,1
C_1321,Corrosion,74,35,Brace,sub3,120,True,1
C_1322,Corrosion,74,40,Brace,sub3,120,True,1
C_1323,Corrosion,74,45,Brace,sub3,120,True,1
C_1324,Corrosion,74,50,Brace,sub3,120,True,1
C_1325,Corrosion,74,55,Brace,sub3,120,True,1
C_1326,Corrosion,74,60,Brace,sub3,120,True,1
C_1327,Corrosion,74,65,Brace,sub3,120,True,1
C_1328,Corrosion,74,70,Brace,sub3,120,True,1
C_1329,Corrosion,74,75,Brace,sub3,120,True,1
C_1330,Corrosion,74,80,Brace,sub3,120,True,1
C_1331,Corrosion,74,85,Brace,sub3,120,True,1
C_1332,Corrosion,74,90,Brace,sub3,120,True,1
C_1333,Corrosion,75,5,Brace,sub3,120,True,1
C_1334,Corrosion,75,10,Brace,sub3,120,True,1
C_1335,Corrosion,75,15,Brace,sub3,120,True,1
C_1336,Corrosion,75,20,Brace,sub3,120,True,1
C_1337,Corrosion,75,25,Brace,sub3,120,True,1
C_1338,Corrosion,75,30,Brace,sub3,120,True,1
C_1339,Corrosion,75,35,Brace,sub3,120,True,1
C_1340,Corrosion,75,40,Brace,sub3,120,True,1
C_1341,Corrosion,75,45,Brace,sub3,120,True,1
C_1342,Corrosion,75,50,Brace,sub3,120,True,1
C_1343,Corrosion,75,55,Brace,sub3,120,True,1
C_1344,Corrosion,75,60,Brace,sub3,120,True,1
C_1345,Corrosion,75,65,Brace,sub3,120,True,1
C_1346,Corrosion,75,70,Brace,sub3,120,True,1
C_1347,Corrosion,75,75,Brace,sub3,120,True,1
C_1348,Corrosion,75,80,Brace,sub3,120,True,1
